time,data_queue_size,fuel_valve_setpoint,fuel_valve_velocity,fuel_valve_acceleration,fuel_valve_nsec_per_pulse,lox_valve_setpoint,lox_valve_velocity,lox_valve_acceleration,lox_valve_nsec_per_pulse,pt102,pt103,pto401,pt202,pt203,ptf401,ptc401,ptc402,Thrust_Pred_lbf,OF_Pred,mdot_f,mdot_lox
1.129,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,675.594268181992,456.427120536676,417.985743427796,784.409502767934,573.224742453187,551.787171427137,284.342875783146,278.74804687,473.560449047893,1.20481740382295,0.481346915860689,0.57993514150546
1.13,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,670.502819741044,455.088372745018,415.106799185504,783.645962486646,563.596484807385,542.719227324391,280.680481112697,279.48046875,478.118581643468,1.22644305897283,0.476350702549915,0.584217012779175
1.131,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,673.790852951676,455.85124521115,414.92213599013,780.879703484287,567.447991556834,546.14545717491,281.353468357983,279.23632812,477.709960889464,1.21947492749502,0.479019093622314,0.584151774463801
1.132,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,674.438563217856,447.394813711486,405.67182103068,783.539508724854,571.427830614359,549.633146187711,283.612195918943,278.74804687,465.000607338129,1.1825477546478,0.480457794779212,0.56816428641919
1.133,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,669.990759194207,452.80577185767,410.984890210995,781.823090524081,566.500745971349,545.398440188897,277.773145928775,278.9921875,479.007638677902,1.21753372436298,0.481218375979944,0.585899601538765
1.134,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,669.010090158065,458.518878575697,418.935936783347,779.644975061827,572.093995507424,550.578702180993,280.388009196145,279.48046875,481.968778979875,1.21859436845216,0.48369402593696,0.589426816060734
1.135,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,671.834115237391,451.109370951303,409.308583240715,791.257885673886,573.348183745556,551.227406815898,280.201043594072,279.48046875,473.220932238715,1.1949466579776,0.484887382758061,0.579414557522248
1.136,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,676.135517176351,454.741263809103,413.853816873268,778.09627546484,565.985551964908,544.071918931461,277.033794845405,278.50390625,482.606841774841,1.22519670719376,0.481405139518284,0.589815991763952
1.137,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,670.919028439905,459.280905771377,418.829388217324,781.59172735173,573.318770750892,552.392216294134,280.074802742704,278.50390625,483.233639738354,1.21859220908922,0.484967456419415,0.590977564054513
1.138,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,665.918453977358,464.445986850697,422.697572330717,786.37977141345,569.109035762111,547.966074278945,280.016346021179,278.50390625,490.175855691948,1.24176118600793,0.481522524887822,0.597935981594235
1.139,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,673.758716805678,459.4189677355,416.765206132081,780.918038211633,568.144135438973,547.690446470854,276.360259640244,278.25976562,489.201098175531,1.23461327802015,0.483758598086577,0.597254788554103
1.14,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,668.563911400875,450.901322352803,409.276434773657,780.574415187295,577.888580229415,556.982930900159,276.989906466502,276.55078125,477.739492454346,1.1898862023442,0.491256363905398,0.584539169224817
1.141,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,680.509528479202,443.615331333109,401.290687256919,781.982756888382,571.423785634004,551.082179325468,278.240856953837,276.0625,468.178764574984,1.17929364227265,0.484916980311676,0.571859511911611
1.142,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,673.41239743612,455.214460069868,414.243339666489,782.159504037757,574.015289101536,553.048043618065,279.435074391231,277.0390625,478.932124583361,1.20655977254016,0.486071144258565,0.586473889254947
1.143,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,672.540115758057,455.481221409562,415.417993316317,782.578877729022,567.967916869147,546.92197266008,281.032097532413,276.79492187,477.636684635832,1.21773462974285,0.479722883891066,0.584175168394258
1.144,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,677.35103304323,458.250880668995,417.56832157784,781.73898128016,572.845577976558,551.898552858207,279.977681193214,277.0390625,482.12986499479,1.21682290063532,0.484656382984156,0.589740985754203
1.145,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,671.16071183442,451.608296711425,409.930436791194,783.676486363417,560.316303796916,539.736178572628,279.989029144867,277.52734375,474.942077978452,1.22422011803931,0.474166349723862,0.580483984629213
1.146,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,668.058953575906,455.935303436863,414.883173089449,786.37124782296,566.110469071433,545.99186072503,282.581539149178,277.28320312,476.206992519938,1.22090789039313,0.476866420770516,0.582209975782255
1.147,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,669.638049830854,450.71003963388,411.276900958988,786.795604796855,570.703631184957,549.84187908437,280.498473048083,278.25976562,472.06817952441,1.19875884616938,0.482448117712943,0.578338948926159
1.148,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,668.491141560111,449.436157672739,408.134965145726,780.527384138419,572.518398212327,550.922046619584,279.013905646221,278.25976562,473.006499970334,1.1934355010427,0.48518283660841,0.579034421705077
1.149,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,670.734645063682,453.429897513249,412.858066842752,780.687558640967,570.107921250738,548.831852212629,281.069172745859,278.50390625,474.706101358365,1.207198384483,0.481477599621946,0.581238980428368
1.15,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,670.644123204245,454.147289449725,412.779555308632,775.27805941995,572.186842162034,551.975098213145,280.148402758786,278.25976562,476.736983448314,1.2062642793673,0.483969576990378,0.583795213023997
1.151,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,675.75375963061,450.120167790947,407.55670984499,786.841283117242,573.669929868951,551.438802885173,281.786783388247,278.50390625,470.317006079371,1.18901737345521,0.483840883240113,0.575295216160407
1.152,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,669.039988602995,454.048554806893,413.672686352395,784.321236329924,565.971698137319,544.454510378815,281.304623263566,277.77148437,475.610896446255,1.21742578248017,0.477822583389661,0.581713532469856
1.153,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,675.973566394437,463.149542980942,423.644534894736,788.283364604635,569.091717167016,548.301297079565,276.052372928624,278.25976562,494.097497945091,1.24310311068378,0.484798223293467,0.602654179430081
1.154,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,673.013523454081,451.716868443244,408.146754580583,783.689149404184,575.073205903697,554.303806751406,280.445859603148,277.28320312,473.745836194471,1.19286861867722,0.486110027368465,0.579865396872166
1.155,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,671.852284274612,457.262082560916,415.562134662687,775.568657850909,568.337950378257,547.232673919729,278.727478494826,278.74804687,483.145408678828,1.22514343364879,0.481953549667928,0.590462226699387
1.156,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,670.419567242975,458.124285696291,416.298329365128,784.433544789437,578.066774831735,557.510086897974,279.707046786475,279.23632812,481.806178191903,1.20613487007391,0.489179393160889,0.590016323812944
1.157,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,672.315234585114,459.267007287989,418.078120607449,782.656762281599,572.302747503435,551.70381949319,280.440346236952,278.015625,482.811760042157,1.22018767622499,0.483823688754499,0.590355702483956
1.158,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,673.803600012657,455.671657253188,414.037630249243,782.944806490787,575.304169248839,554.257697168976,278.054732596072,277.52734375,481.337630971092,1.20712492490639,0.488268348786805,0.589400893863438
1.159,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,673.719733019253,445.946652286852,405.115853061253,789.776780576461,570.729444096191,549.987061506384,279.042560726539,277.28320312,469.332793529482,1.18657333627207,0.4836781878492,0.573919641038255
1.16,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,669.941570118699,454.223627784613,413.737787901726,780.045460813896,571.779071540812,551.492681396603,282.146699061548,276.30664062,474.015271077508,1.20451211281658,0.481971772196786,0.580540837646701
1.161,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,673.137546827507,454.471583991529,413.91062379719,782.918812517285,571.408355849284,550.732545457387,278.191482562673,276.55078125,480.024886705888,1.21151563407266,0.484945051249698,0.587518511255176
1.162,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,673.710425277632,452.014190662524,410.626171007683,785.774614588748,574.368386594411,554.309113902607,280.236005215322,276.79492187,474.185835174861,1.19547238463988,0.485701530749289,0.580642767188094
1.163,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,665.439500623502,453.452422867827,411.870759187858,777.273317298915,573.539855243567,552.740730913814,278.947410121029,277.0390625,477.421275288922,1.20316734228339,0.486081234530193,0.584837067083521
1.164,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,675.756484165004,454.880347489733,413.377180754463,787.543017600747,574.936854289416,553.833428414222,279.235266546936,276.55078125,478.696237397159,1.20400355804725,0.486995424482571,0.586344223829748
1.165,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,671.792809217496,454.955232866453,413.715963212696,786.512475103694,572.256597482072,552.086943794934,281.227737354224,277.0390625,476.226338842748,1.20694421231686,0.483132309359136,0.58311374456429
1.166,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,669.240339615199,455.628240515559,414.404851001692,787.249320457557,565.044552463512,543.600944168135,281.152737763094,276.30664062,477.976261613679,1.22425109837166,0.477171490574976,0.584177721448055
1.167,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,680.403553503062,452.367358503331,411.024054946956,786.001589586663,570.704253516947,549.25813639136,282.867274229881,275.81835937,470.667280862545,1.20023646892347,0.480475609977681,0.57668434952346
1.168,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,670.078553488415,447.66403411074,407.000831472091,780.358029209601,575.279282785825,554.111024362325,279.545159743955,276.55078125,471.045629895573,1.18180929627405,0.487022215184387,0.575567381396889
1.169,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,671.41873398306,458.889487634856,417.863540515981,784.120048681974,565.666808088386,544.523502057569,279.912035071256,277.28320312,483.830188687214,1.23391209937965,0.478734580713259,0.590716391533536
1.17,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,671.520668856756,450.884882590818,410.253562415539,777.574755409583,574.929827414079,553.646466859229,281.523456273588,277.52734375,471.573034095636,1.18912442247008,0.485101729142697,0.576846313506049
1.171,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,670.559140027516,450.82416378599,409.223110823504,783.891444767313,572.047714109017,550.399466242113,279.183972446369,278.25976562,474.042895466301,1.19823964333564,0.484652944893241,0.580730371830443
1.172,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,667.35044922113,456.113088393575,414.841582133265,784.664602331117,571.416706899895,550.391265842869,279.570558668205,277.77148437,480.155862724823,1.21429737813516,0.483810217144775,0.587489478193904
1.173,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,669.432445460251,457.615917025637,416.316796999741,782.513507461707,569.823280750913,548.936944442395,279.012911953826,277.77148437,483.023233344973,1.22263394200696,0.482950918343375,0.590472185090042
1.174,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,674.210367385873,454.65789066522,412.595214268073,789.247605737217,571.387711583937,549.670607450024,281.76034509293,277.77148437,475.1709680183,1.20714005086028,0.481967606993434,0.581802401619063
1.175,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,668.10147038437,451.676133642962,411.14223108153,784.773763837521,569.521414665051,548.352120334388,280.263476556741,278.015625,473.642161995046,1.20440972399256,0.481660126851294,0.580116140439189
1.176,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,674.924838967414,446.490527754081,406.403769634899,785.76451772792,571.878808921468,551.341721783579,279.593816222929,278.25976562,469.332051118719,1.18504938838534,0.484173829416923,0.573769900422711
1.177,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,669.605211484198,446.36085339592,405.485174775436,785.836994558292,572.995578394261,551.715167402702,276.180084141217,278.25976562,473.716576947297,1.18755180441794,0.487911817035654,0.57942055871753
1.178,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,676.659537248303,456.463450016153,417.414526888604,787.490766149784,574.451220396295,554.22450327995,280.644470876812,278.50390625,478.757780583593,1.20754993441403,0.485432597946652,0.58618410181291
1.179,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,673.879861283087,450.05738752429,410.183471101678,781.239812946234,563.578330166724,542.694688279599,278.911938840981,279.23632812,474.095675979867,1.2140446187221,0.477822009710966,0.580097239596577
1.18,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,669.801882705829,446.205635509891,403.805280036298,780.476874928248,560.7890269176,539.461603163606,278.942127948421,278.015625,469.210850243827,1.20827057573548,0.475449815347295,0.574472022123004
1.181,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,677.202766936716,453.424190908025,413.514295577132,784.453628458432,574.856144285653,553.713577392213,281.304517421123,278.25976562,474.240057378421,1.19704839865945,0.485221793140819,0.580833970473882
1.182,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,671.639492061452,451.833899702876,410.558391561113,790.828800727563,567.481054888796,546.405948877255,279.367615830979,278.25976562,475.35143156697,1.21041379330279,0.480706296627428,0.581853531965343
1.183,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,671.358783646097,447.178151197246,406.343136468614,786.160763126781,565.802586770244,544.662941259601,283.318431399317,278.015625,464.293077571844,1.19405090448062,0.475987008361385,0.568352717854938
1.184,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,676.51031930177,449.068255160482,407.521366360174,781.371259327776,570.015148189411,548.586800395319,280.238013176583,278.50390625,470.723231519879,1.19566293689335,0.482092205451932,0.576419782224048
1.185,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,677.590262108952,450.617953275979,410.179019273938,780.698939987244,570.676584313968,548.658149442511,280.325792840334,278.015625,472.195393838978,1.19879273409346,0.482569155735091,0.57850039759284
1.186,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,676.474788608362,452.164936510188,412.769706574767,787.554858600256,570.403726225369,548.411853779115,278.81846674878,278.50390625,476.265640775024,1.20606596508465,0.483593923617169,0.583246172196415
1.187,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,665.045819142995,449.14527347876,406.674871200875,790.24963417711,573.064621352978,552.958926403128,279.518004071938,278.015625,472.17058293044,1.19072052440313,0.485217652864915,0.577758618068967
1.188,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,669.922337485686,454.996526636961,414.130898307218,781.066447634214,571.042613650033,549.649510746996,280.070966403404,277.77148437,478.057274887273,1.21119371388111,0.483084817935014,0.58510929475429
1.189,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,666.335171913678,454.934731871683,413.874938681624,779.596387704131,570.188146364842,549.446231390201,278.75914515183,278.50390625,479.938665616015,1.21459562632704,0.483464329149025,0.587213659669543
1.19,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,675.94729890248,454.04048386875,414.614261264527,785.816872020066,571.623614463584,550.079906647047,276.627184491037,277.52734375,481.674341491457,1.21198178623649,0.486414410383702,0.589525405948008
1.191,0,49,-4.99789,0,122927,48,-14.99793243,0,760575,671.882148940395,460.320670138087,420.431454095611,779.055118494704,577.620759153363,557.303283341194,281.821047547968,276.79492187,481.618813296376,1.21028669590528,0.487076218618729,0.589501867286098
1.192,0,49,-4.99789,0,122927,47.99605179,-18.9461441,-3948.21142578,760575,667.89659540892,448.237813238945,407.456695048726,787.21587082127,572.191490500087,551.17505969132,280.814990335128,277.0390625,469.51662610151,1.18784130581874,0.483420779043964,0.574227169439494
1.193,0,49,-4.99789,0,122927,47.98423004,-30.76789093,-11821.74609375,760575,671.223527321991,453.141566382148,412.856407823355,788.053722390388,578.593285569508,557.370359992423,279.940615452178,278.015625,476.246334073406,1.19066270433222,0.489419482646922,0.582733524761258
1.194,0,49,-4.99789,0,122927,47.96457291,-50.42502594,-19657.13476563,71983712,671.985840159119,451.048303957726,410.746424486534,781.602315519968,570.857342319684,550.058340261543,279.75175524946,278.015625,473.423337888847,1.20052455508092,0.483195991740889,0.580088653001614
1.195,0,49,-4.99789,0,122927,47.93716049,-32.83744049,17587.58398437,445042,671.751257704979,457.249854667886,416.9018961709,785.743383943777,572.328764594997,550.745401204804,281.42915377704,278.015625,478.864231916338,1.21310645882228,0.48302501509944,0.585960765589858
1.196,0,49,-4.99789,0,122927,47.90211105,-67.88687897,-35049.4375,777090,673.198774647471,448.22570091144,407.197325211617,788.007789504679,569.406819786126,547.83425050194,281.009085937144,278.015625,468.834258522179,1.193230945821,0.4809434056643,0.573876554827186
1.197,0,49,-4.99789,0,122927,47.85955048,-20.44746208,47439.4140625,330893,664.541156596287,456.859851831448,415.855492281188,782.012231324993,575.721465988361,554.564105320309,279.35215063992,276.79492187,480.959591163822,1.20784374820511,0.487544959784184,0.588878131644239
1.198,0,49,-4.99789,0,122927,47.80964661,-70.35132599,-49903.859375,330893,668.494455225018,462.870043819509,421.106121250483,790.157636515435,574.531593077801,553.358704003584,278.454887746588,277.77148437,489.797019054142,1.22799297970463,0.487304220001376,0.598406161142131
1.199,0,49,-4.99789,0,122927,47.75260162,-82.3963089,-12044.98242187,318562,664.490545699959,450.856292878864,410.436522205293,787.560894228223,573.284212547997,551.720335287558,278.792905318205,277.77148437,474.750967392235,1.19637835090234,0.485997787970811,0.581437232114704
1.2,0,49,-4.99789,0,122927,47.68863678,-56.36116409,26035.14453125,272970,668.995758053666,455.067292811849,415.324084039711,789.088961605604,573.641791030418,551.901922239006,277.597104898556,276.55078125,481.392511242877,1.20943230542898,0.487277869544627,0.589329597147878
1.201,0,49,-4.99789,0,122927,47.61802673,-81.97120667,-25610.04101562,398277,666.469775259218,457.011529447513,416.802169060125,778.77208945625,567.737034367836,546.168828955417,282.509911653584,277.52734375,477.515648110049,1.22064882378691,0.478292381338836,0.583827032707489
1.202,0,49,-4.99789,0,122927,47.54101562,-113.98231506,-32011.10742187,273972,666.489454332437,449.805833810804,407.672816954556,788.206221183998,577.993259349012,555.940274930365,283.224176484955,278.25976562,468.853840417198,1.17717936938079,0.486226939938249,0.57237632253246
1.203,0,49,-4.99789,0,122927,47.45792007,-17.07788086,96904.4296875,201287,672.769832357897,454.738656745309,413.331166980306,785.164216571671,568.176406339243,547.140410747871,279.450417160132,278.9921875,478.918790735333,1.21730567024631,0.481217033575926,0.585788223591084
1.204,0,49,-4.99789,0,122927,47.36909103,-105.90691376,-88829.03125,201287,672.461989329852,450.797091993489,408.061208957747,792.493116336286,573.771767851301,553.188313978721,283.035374825904,279.48046875,469.394484329042,1.18896521897676,0.482889488382453,0.57413880629622
1.205,0,49,-4.99789,0,122927,47.27484131,-155.15663147,-49249.71484375,211983,666.312757351269,451.644193586291,409.28414834752,785.750782003852,571.485199196504,550.692587194042,280.380971821095,279.48046875,473.231689692883,1.20007865145321,0.483194863284616,0.579871839919723
1.206,0,49,-4.99789,0,122927,47.17555618,-119.44177246,35714.85546875,147430,668.30063516531,447.003874789622,404.665781243255,785.399426547565,573.58500845542,551.868971837923,279.739736770229,278.50390625,469.903129172679,1.1829309861969,0.485464420398134,0.574270905585073
1.207,0,49,-4.99789,0,122927,47.07163239,-88.3655777,31076.19335937,187997,672.766523630048,457.745535882926,416.95686743267,782.74094899802,569.264797591075,547.646850660939,280.903087595229,279.72460937,480.57154829505,1.22166918926963,0.480913367328966,0.587517043573708
1.208,0,49,-4.99789,0,122927,46.96347809,-151.51986694,-63154.28515625,253987,674.50773321374,454.011626304626,413.00670203227,783.480111225447,569.236962229617,547.541701177503,280.238972367979,279.48046875,476.740883068996,1.21188294096627,0.48144365077306,0.583453347408393
1.209,0,49,-4.99789,0,122927,46.85154724,-83.45072937,68069.1328125,147985,672.531414511075,451.714311088854,411.613499099172,785.699964591012,569.033839149208,547.382745364242,281.013158352451,278.9921875,472.660905828172,1.20446482303558,0.480628908585793,0.578900613325572
1.21,0,49,-4.99789,0,122927,46.73623276,-108.76522064,-25314.49023437,272712,678.347052136182,445.574206503848,403.639387893753,790.754453936494,573.173913069557,551.602770365773,282.574015539529,278.74804687,464.818602873414,1.17499641248981,0.482776121120089,0.56726021035185
1.211,0,49,-4.99789,0,122927,46.61800766,-136.99031067,-28225.08789062,207557,668.64132646973,447.099095291053,407.024361728786,789.732435231398,569.876057121001,548.716829699579,279.010918267046,278.74804687,470.365363150265,1.19185044408911,0.482996394720401,0.575659467540949
1.212,0,49,-4.99789,0,122927,46.49737549,-122.62249756,14367.8125,184047,678.197938351181,451.872505725314,411.878250956475,783.683625036116,573.481978797172,552.364007764843,275.998171720128,277.52734375,479.603256834614,1.20288820038409,0.488460801820776,0.587563734860364
1.213,0,49,-4.99789,0,122927,46.37475204,-155.24595642,-32623.45703125,177333,674.078964003431,449.207831817749,406.863068400837,781.115413768829,575.93885598878,554.617519873692,277.425335972599,277.52734375,475.304332868814,1.18821675911533,0.489305452685206,0.581400939207074
1.214,0,49,-4.99789,0,122927,46.2506485,-144.3494873,10896.46875,145097,671.888158728654,457.062076145438,417.017314828236,786.540089915414,573.858041269972,554.094312775342,275.713481626952,276.55078125,486.533894249306,1.21708042601176,0.489002970335904,0.595155943457438
1.215,0,49,-4.99789,0,122927,46.12555313,-134.44487,9904.6171875,152587,670.765205549441,439.185360103242,399.987973523776,790.784564372501,569.268450676612,548.532508806149,279.135221638803,276.30664062,462.270631842446,1.16838489767508,0.482388325169591,0.563615233942927
1.216,0,49,-4.99789,0,122927,45.99999619,-80.00183105,54443.03515625,166972,676.615472628667,446.507098518635,405.164649935081,788.725349023172,567.999305699404,547.669159066766,276.07691412856,276.30664062,473.254000528425,1.19826314510316,0.483873409511463,0.579807673512995
1.217,0,49,-4.99789,0,122927,45.87440872,-160.58927917,-80587.4453125,270690,677.304584964645,452.358381005054,411.809606931589,788.645280332546,572.34224218315,551.040974012799,276.388516262593,275.0859375,479.787802631629,1.2060469821533,0.487203005334682,0.587589714279912
1.218,0,49,-4.99789,0,122927,45.74931335,-195.68466187,-35095.3828125,139995,673.569067257388,453.114947746801,412.412190568168,787.240531830787,565.463007812256,544.33740212053,278.595920187959,275.0859375,478.34326018654,1.21950422730827,0.479665424787265,0.584954013221687
1.219,0,49,-4.99789,0,122927,45.62520981,-139.78822327,55896.4375,119002,676.63453880743,445.059074970872,403.9987028222,786.609271857397,570.864127925487,549.75710547231,276.746502368365,275.0859375,471.418959865263,1.18709431292752,0.485689347433784,0.576559062188122
1.22,0,49,-4.99789,0,122927,45.50258636,-127.41165924,12376.56347656,162423,677.198453148848,443.511145130151,402.908022242604,782.365283162088,572.923785865111,552.446585245168,278.186654719581,275.0859375,468.372948916965,1.17605467350951,0.486200586754936,0.57179847231621
1.221,0,49,-4.99789,0,122927,45.38195419,-113.0438385,14367.8203125,174122,681.135221269378,448.501121600799,406.957816587611,789.059737732262,568.159242581135,547.685914396586,278.940634878358,274.59765625,471.553057243882,1.19970964947627,0.481627380071316,0.577813015323535
1.222,0,49,-4.99789,0,122927,45.26373291,-96.26512909,16778.70898437,198972,676.655454238523,447.45162479179,406.665355488402,786.131913014514,564.793254116385,543.535670837126,276.726840395661,272.88867187,473.684935247879,1.20679351782215,0.480667065034843,0.580065898314647
1.223,0,49,-4.99789,0,122927,45.14841843,-121.57962036,-25314.49023437,270962,676.873525950438,445.908332041683,403.928373930589,785.319395453078,572.415554039033,550.618030941018,276.131862572484,272.64453125,473.255016556951,1.18744007951967,0.487474526535036,0.578846790552575
1.224,0,49,-4.99789,0,122927,45.03648758,-143.51046753,-21930.84570312,184992,676.02361033714,448.979284472429,407.776540979315,782.779197995162,575.556024169751,553.925962115999,274.915702840492,271.91210937,478.187495528743,1.19196510852826,0.491045421580265,0.585309009226224
1.225,0,49,-4.99789,0,122927,44.9283371,-161.66096497,-18150.49609375,155985,675.366353050274,442.932157911558,401.212783155416,791.60433033094,577.7850200335,556.051312741778,275.619989500607,272.40039062,471.807328066542,1.16875840765848,0.492289024904436,0.575366936855056
1.226,0,49,-4.99789,0,122927,44.8244133,-85.58476257,76076.1953125,139003,680.449300511862,439.132805441783,398.681143392581,784.55501861518,571.468226159721,550.639570973862,275.113718524917,272.88867187,467.746020707189,1.17032721700536,0.487532779851993,0.570572881443071
1.227,0,49,-4.99789,0,122927,44.72513199,-94.86608124,-9281.31835937,278837,675.821965196137,438.63999566377,398.304358908276,786.97332944176,572.89156465564,552.389244633148,271.519369243041,273.1328125,472.065686855885,1.17169784323781,0.49164275490317,0.57605675556354
1.228,0,49,-4.99789,0,122927,44.63088226,-99.11580658,-4249.72509766,239543,678.098004838603,439.258103424331,399.630621297436,786.45996183884,569.316137266531,547.864757941552,274.032821706017,273.1328125,468.937782722182,1.1766915824877,0.486650873200365,0.572637986105157
1.229,0,49,-4.99789,0,122927,44.54205322,-97.94485474,1170.95178223,226992,679.010395561755,435.03747098416,393.627446485992,787.692669572098,573.405548411519,552.199292713305,276.209476428396,272.88867187,462.480392501202,1.15188584711143,0.488224517839657,0.562378912312304
1.23,0,49,-4.99789,0,122927,44.45896149,-91.03659058,6908.26367187,228992,678.865301456475,433.050997743306,392.239446936497,787.331706793125,568.364724256427,546.80209921358,278.861156460236,271.91210937,456.175865557138,1.15078918599655,0.481864589556225,0.554524558775971
1.231,0,49,-4.99789,0,122927,44.38195038,-78.0477066,12988.88378906,250123,678.787797183759,433.399281138449,392.032160069883,781.66092116546,568.610723731934,547.964436485788,276.525433741723,272.15625,459.638174120747,1.15546951085779,0.484008396108655,0.559256944702732
1.232,0,49,-4.99789,0,122927,44.31134033,-103.65774536,-25610.03710937,287985,671.483514079646,435.156286654721,394.835107233721,785.70620206511,574.431905219588,553.004284524879,282.175279805002,272.40039062,454.993264169286,1.13994572251566,0.484150333462442,0.55190510168504
1.233,0,49,-4.99789,0,122927,44.2473793,-32.61878967,71038.953125,224297,678.61294631143,428.417939246488,388.364290174619,788.74024095421,572.220834152423,552.13106952511,288.340288312138,272.15625,439.228813644722,1.10953805845574,0.477162020009306,0.529429421249943
1.234,0,49,-4.99789,0,122927,44.19033813,-44.65995789,-12041.16796875,684970,678.305193002558,419.291401622828,378.111306487587,781.600394946448,573.504479013041,552.421105429551,285.784896111733,271.42382812,432.79594077451,1.07918583169154,0.480377617265317,0.518416718414471
1.235,0,49,-4.99789,0,122927,44.14043808,-94.56000519,-49900.046875,544893,678.665005858823,424.24730385635,382.130485753309,785.629831232706,575.655356820574,554.667311891884,285.92890784058,269.71484375,438.506691963171,1.09292361279689,0.482050041307465,0.526843872694646
1.236,0,49,-4.99789,0,122927,44.0978775,-47.12059402,47439.41015625,237012,675.363389812424,430.39243979168,387.448804378318,784.772064223671,566.328844448235,545.061810051573,285.059123590666,269.95898437,444.789419340104,1.13459509858414,0.474962742643142,0.53889039981299
1.237,0,49,-4.99789,0,122927,44.06283188,-82.16622162,-35045.625,536140,677.826448218375,429.1945150842,386.762649142377,785.304172219181,571.795694211225,551.461563389813,278.050198100464,268.73828125,453.727358441724,1.1327045065719,0.485381993337822,0.549794371262603
1.238,0,49,-4.99789,0,122927,44.03542328,-19.57482338,62591.3984375,271007,680.335166059279,424.653502106112,383.164635107707,787.602400192825,574.474560916724,553.579474238447,276.138450084535,269.2265625,451.819999638152,1.1158804323768,0.489160031830409,0.545844107820365
1.239,0,49,-4.99789,0,122927,44.01576614,-39.23195648,-19657.1328125,1321077,681.782474149188,430.805998377828,390.328089676636,784.360984076129,570.74022186289,549.266242062855,275.232473997261,268.73828125,458.958119937654,1.1450859946436,0.486835779400585,0.557468832683012
1.24,0,49,-4.99789,0,122927,44.0039444,-6.05370808,33178.24609375,865683,674.010309199433,425.181549002926,384.711151660158,788.0813973751,574.961703029324,554.260091624117,269.340827664659,267.02929687,461.373667068408,1.12916558221986,0.495096162701231,0.559045546811353
